0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9861 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9861 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9862 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9862 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9862 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9863 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9863 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9863 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9864 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9864 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9864 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9865 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9865 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9865 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9866 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9866 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9866 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9867 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9867 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9867 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9868 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9868 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9868 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9869 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9869 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9869 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=986a sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=986a sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=986a sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=986b sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=986b sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=986b sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=986c sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=986c sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=986c sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=986d sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=986d sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=986d sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=986e sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=986e sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=986e sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=986f sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=986f sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=986f sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0020 bc=0400 de=ff56 hl=9870 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0020 bc=0400 de=ff56 hl=9870 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0020 bc=0400 de=ff56 hl=9870 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9871 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9871 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9871 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9872 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9872 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9872 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9873 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9873 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9873 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9874 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9874 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9874 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9875 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9875 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9875 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9876 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9876 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9876 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9877 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9877 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9877 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9878 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9878 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9878 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9879 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9879 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9879 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=987a sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=987a sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=987a sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=987b sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=987b sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=987b sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=987c sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=987c sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=987c sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=987d sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=987d sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=987d sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=987e sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=987e sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=987e sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=987f sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=987f sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=987f sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0020 bc=0400 de=ff56 hl=9880 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0020 bc=0400 de=ff56 hl=9880 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0020 bc=0400 de=ff56 hl=9880 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9881 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9881 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9881 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9882 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9882 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9882 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9883 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9883 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9883 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9884 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9884 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9884 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9885 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9885 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9885 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9886 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9886 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9886 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9887 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9887 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9887 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9888 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9888 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9888 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9889 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9889 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9889 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=988a sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=988a sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=988a sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=988b sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=988b sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=988b sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=988c sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=988c sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=988c sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=988d sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=988d sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=988d sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=988e sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=988e sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=988e sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=988f sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=988f sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=988f sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0020 bc=0400 de=ff56 hl=9890 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0020 bc=0400 de=ff56 hl=9890 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0020 bc=0400 de=ff56 hl=9890 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9891 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9891 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9891 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9892 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9892 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9892 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9893 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9893 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9893 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9894 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9894 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9894 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9895 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9895 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9895 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9896 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9896 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9896 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9897 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9897 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9897 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9898 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9898 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9898 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=9899 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=9899 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=9899 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=989a sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=989a sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=989a sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=989b sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=989b sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=989b sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=989c sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=989c sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=989c sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=989d sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=989d sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=989d sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=989e sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=989e sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=989e sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=989f sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=989f sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=989f sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0020 bc=0400 de=ff56 hl=98a0 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0020 bc=0400 de=ff56 hl=98a0 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0020 bc=0400 de=ff56 hl=98a0 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a1 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a1 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a1 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a2 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a2 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a2 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a3 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a3 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a3 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a4 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a4 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a4 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a5 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a5 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a5 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a6 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a6 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a6 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a7 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a7 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a7 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a8 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a8 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a8 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98a9 sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
0x0784:  77 | af=0000 bc=0400 de=ff56 hl=98a9 sp=dff7 pc=0784 | cnt=228 lcdc=11 ly=00
0x0785:  2c | af=0000 bc=0400 de=ff56 hl=98a9 sp=dff7 pc=0785 | cnt=228 lcdc=11 ly=00
0x0786:  20 | af=0000 bc=0400 de=ff56 hl=98aa sp=dff7 pc=0786 | cnt=228 lcdc=11 ly=00
